3,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
0,CAN,UW_ID,32,NONE,0,tle_5,1,1,0,ID,CAN ID with Length Encoded
1,CAN,mna,32,rad,0,tle_5,1,2,0,mna,TLE Mean anomaly,
2,CAN,JUNK,32,NONE,0,tle_5,1,3,0,Junk,Unexpected bytes at the end of the CAN Packet
