3,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
0,CAN,UW_ID,32,NONE,0,cmd_ppt_set_count,1,1,0,ID,CAN ID with Length Encoded
1,CAN,count,8,-,0,cmd_ppt_set_count,1,2,0,count,Number of times PPT fires,
2,CAN,JUNK,56,NONE,0,cmd_ppt_set_count,1,3,0,Junk,Unexpected bytes at the end of the CAN Packet
