2,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
0,CAN,UW_ID,32,NONE,0,rc_adcs_estim_7,1,1,0,ID,CAN ID with Length Encoded
1,CAN,vel_z,64,m/s,0,rc_adcs_estim_7,1,2,0,vel_z,The inertial velocity the satellite thinks we have,
