0, -140.0
920, -127.0
953, -124.0
1002, -121.0
1065, -118.0
1133, -115.0
1197, -112.0
1262, -109.0
1335, -106.0
1414, -103.0
1490, -100.0
1593, -95.0
1698, -90.0
1816, -85.0
1920, -80.0
1963, -77.0
1984, -75.0
1995, -73.0
2003, -70.0
2000, -65.0
4095, -65.0
