0,0	
26,0.006
39,0.2
90,0.2
162,0.2
297,0.4
447,0.6
577,0.8
713,1
846,1.2
983,1.4
1127,1.6
1256,1.8
1408,2
1546,2.2
1678,2.4
1817,2.6
1962,2.8
2098,3
2238,3.2
2373,3.4
2513,3.6
2643,3.8
2783,4
2923,4.2
3060,4.4
3201,4.6
3334,4.8
3468,5
3617,5.2
3748,5.4
3883,5.6
4025,5.8
4088,5.9
4095,5.92
