0,-140
1152,-127
1282,-121
1359,-118
1437,-115
1504,-112
1564,-109
1631,-106
1702,-103
1777,-100
1899,-95
2014,-90
2159,-85
2290,-80
2338,-77
2356,-75
2366,-73
2372,-70
2374,-65
4096,-64
