0,0
26,0.0066
39,0.22
90,0.22
162,0.22
297,0.44
447,0.66
577,0.88
713,1.1
846,1.32
983,1.54
1127,1.76
1256,1.98
1408,2.2
1546,2.42
1678,2.64
1817,2.86
1962,3.08
2098,3.3
2238,3.52
2373,3.74
2513,3.96
2643,4.18
2783,4.4
2923,4.62
3060,4.84
3201,5.06
3334,5.28
3468,5.5
3617,5.72
3748,5.94
3883,6.16
4025,6.38
4088,6.49
4095,6.512
