6,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
0,RAD,FLAG,8,NONE,1,Status,1,1,5,Overflow,Overflow Flag is set if CAN Packets are dropped
1,RAD,pad1,568,NONE,0,NONE,0,0,0,None,None
2,RAD,WODTimestampReset,16,NONE,1,Status,1,2,0,Fox WOD Resets,Reset when this WOD record was captured
3,RAD,WODTimestampUptime,25,s,1,Status,1,3,0,Fox WOD Uptime,Uptime when this WOD record was captured
4,RAD,WodCRCError,1,NONE,1,Status,1,4,0,CRC Error,Memory error (WOD only)
5,RAD,pad3,6,NONE,0,NONE,0,0,0,Byte 65,None
