3080,4.5
3031,4.4
2984,4.3
2935,4.2
2880,4.1
2829,4.0
2773,3.9
2718,3.8
2656,3.7
2603,3.6
2543,3.5
2483,3.4
2425,3.3
2369,3.2
2340,3.1
2327,3.0
2320,2.9
