88,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
65,ragwod,data65,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
66,ragwod,data66,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
67,ragwod,data67,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
68,ragwod,data68,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
69,ragwod,data69,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
70,ragwod,data70,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
71,ragwod,data71,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
72,ragwod,data72,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
73,ragwod,data73,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
74,ragwod,data74,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
75,ragwod,data75,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
76,ragwod,data76,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
77,ragwod,data77,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
78,ragwod,data78,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
79,ragwod,data79,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
80,ragwod,data80,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
81,ragwod,data81,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
82,ragwod,data82,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
83,ragwod,data83,8,-,0,NONE,0,0,0,Ragnarok Data,Opaque data from radiation experiment
84,ragwod,RagWODTimestampSeconds,32,s,1,WOD,8,2,0,Rag WOD Uptime,Time Whole Orbit Data was collected
85,ragwod,RagWODTimestampReset,16,-,1,WOD,8,1,0,Rag WOD Reset Count,Time Whole Orbit Data was collected
86,ragwod,WodCRCError,8,-,0,WOD,8,3,0,NONE,TBD
87,ragwod,pad0,8,-,0,NONE,0,0,0,NONE,TBD
