63,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
33,minDownlink,batCurrent,16,mA,isis_signed_ma,NONE,7,5,3,Batt Current,Host Bat Volts 4
34,minDownlink,spare62,8,V,int,None,0,0,0,spare62,spare62
35,minDownlink,batTotalVolts,8,V,isis_8bit_volts,NONE,7,4,3,Batt Pack Volts,Host Bat Volts 5
36,minDownlink,currentInMPPT1,16,mA,isis_signed_ma,NONE,9,2,3,MPPT1 In Cur,Host Voltage 7
37,minDownlink,currentOutMPPT1,16,mA,isis_signed_ma,NONE,8,2,3,MPPT1 Out Cur,Host Voltage 7
38,minDownlink,currentInMPPT2,16,mA,isis_signed_ma,NONE,9,4,3,MPPT2 In Cur,Host Voltage 7
39,minDownlink,currentOutMPPT2,16,mA,isis_signed_ma,NONE,8,5,3,MPPT2 Out Cur,Host Voltage 7
40,minDownlink,currentInMPPT3,16,mA,isis_signed_ma,NONE,9,6,3,MPPT3 In Cur,Host Voltage 7
41,minDownlink,currentOutMPPT3,16,mA,isis_signed_ma,NONE,8,8,3,MPPT3 Out Cur,Host Voltage 7
42,minDownlink,voltsInMPPT1,8,V,isis_8bit_volts,NONE,9,1,3,MPPT1 In Volts,Host Analog 4
43,minDownlink,voltsOutMPPT1,8,V,isis_8bit_volts,NONE,8,1,3,MPPT1 Out Volts,Host Bat Volts 6
44,minDownlink,voltsInMPPT2,8,V,isis_8bit_volts,NONE,9,3,3,MPPT2 In Volts,Host Voltage 7
45,minDownlink,voltsOutMPPT2,8,V,isis_8bit_volts,NONE,8,4,3,MPPT2 Out Volts,Host Voltage 7
46,minDownlink,voltsInMPPT3,8,V,isis_8bit_volts,NONE,9,5,3,MPPT3 In Volts,Host Voltage 7
47,minDownlink,voltsOutMPPT3,8,V,isis_8bit_volts,NONE,8,7,3,MPPT3 Out Volts,Host Bat Temp 6
48,minDownlink,wattsOutMPPT1,8,mW,isis_8bit_watts,NONE,8,3,3,MPPT1 Pwr,Host Voltage 7
49,minDownlink,wattsOutMPPT2,8,mW,isis_8bit_watts,NONE,8,6,3,MPPT2 Pwr,Interior Temp
50,minDownlink,wattsOutMPPT3,8,mW,isis_8bit_watts,NONE,8,9,3,MPPT3 Pwr,Host Voltage 7
51,minDownlink,plusXTemp,8,C,foxplus_solar_temps,NONE,9,7,3,+X Panel Temp,-
52,minDownlink,minusXTemp,8,C,foxplus_solar_temps,NONE,9,8,3,-X Panel Temp,-
53,minDownlink,plusYTemp,8,C,foxplus_solar_temps,NONE,9,9,3,+Y Panel Temp,-
54,minDownlink,minusYTemp,8,C,foxplus_solar_temps,NONE,9,10,3,-Y Panel Temp,-
55,minDownlink,minusZTemp,8,C,foxplus_solar_temps,NONE,9,11,3,-Z Panel Temp,-
56,minDownlink,sss,16,-,0,NONE,0,0,0,spare24,-
57,minDownlink,minTimestampUptime,32,-,0,NONE,0,0,0,Min Last Chg Secs,Min Last Change Secs
58,minDownlink,minTimestampEpoch,16,-,TIMESTAMP minTimestampEpoch minTimestampUptime,Min Max Info,5,2,0,Min Last Change,Min Last Change Epoch
59,minDownlink,minmaxResetEpoch,16,-,TIMESTAMP minmaxResetEpoch minmaxResetSecs,Min Max Info,5,3,0,MinMax Reset Time,MinMax Reset Epoch
60,minDownlink,minmaxResetSecs,32,-,0,NONE,0,0,0,Reset Secs,MinMax Reset Secs
61,minDownlink,minCRCerror,8,-,INT,Min Max Info,5,5,0,Min CRC Error Count,CRC Error for the min payload
62,minDownlink,Pad178,24,-,0,NONE,0,0,0,Filler,-
