61,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
48,maxDownlink,wattsOutMPPT1,8,mW,isis_8bit_watts,NONE,8,3,3,MPPT1 Pwr,Host Voltage 7
49,maxDownlink,wattsOutMPPT2,8,mW,isis_8bit_watts,NONE,8,6,3,MPPT2 Pwr,Interior Temp
50,maxDownlink,wattsOutMPPT3,8,mW,isis_8bit_watts,NONE,8,9,3,MPPT3 Pwr,Host Voltage 7
51,maxDownlink,plusXTemp,8,C,foxplus_solar_temps,NONE,9,7,3,+X Panel Temp,-
52,maxDownlink,minusXTemp,8,C,foxplus_solar_temps,NONE,9,8,3,-X Panel Temp,-
53,maxDownlink,plusYTemp,8,C,foxplus_solar_temps,NONE,9,9,3,+Y Panel Temp,-
54,maxDownlink,minusYTemp,8,C,foxplus_solar_temps,NONE,9,10,3,-Y Panel Temp,-
55,maxDownlink,minusZTemp,8,C,foxplus_solar_temps,NONE,9,11,3,-Z Panel Temp,-
56,maxDownlink,sss,16,-,0,NONE,0,0,0,spare24,-
57,maxDownlink,maxTimestampUptime,32,s,0,NONE,0,0,0,Max Last Change Sec,Timestamp Resets
58,maxDownlink,maxTimestampEpoch,16,-,TIMESTAMP maxTimestampEpoch maxTimestampUptime,Min Max Info,5,1,0,Max Last Change,Timestamp uptime
59,maxDownlink,maxCRCerror,8,-,INT,Min Max Info,5,4,0,Max CRC Error Count,CRC Error for the Max Payload
60,maxDownlink,pad168,8,-,0,NONE,0,0,0,Filler,Make same length as WOD
