67,TYPE,FIELD,BITS,UNIT,CONVERSION,MODULE,MODULE_NUM,MODULE_LINE,LINE_TYPE,SHORT_NAME,DESCRIPTION
49,minDownlink,hostCANTemp0,8,C,8_bit_temp|INVALID_BYTE,NONE,7,9,3,CAN Temp 1,Host Temp 1
50,minDownlink,hostCANTemp1,8,C,8_bit_temp|INVALID_BYTE,NONE,7,10,3,CAN Temp 2,Host Temp 2
51,minDownlink,hostCANTemp2,8,C,8_bit_temp|INVALID_BYTE,NONE,7,11,3,CAN Temp 3,Host Temp 3
52,minDownlink,hostCANTemp3,8,C,8_bit_temp|INVALID_BYTE,NONE,7,12,3,CAN Temp 4,Host Temp 4
53,minDownlink,hostCANTemp4,8,C,8_bit_temp|INVALID_BYTE,NONE,7,13,3,CAN Temp 5,Host Temp 5
54,minDownlink,hostCANTemp5,8,C,8_bit_temp|INVALID_BYTE,NONE,7,14,3,CAN Temp 6,Host Temp 6
55,minDownlink,hostCANTemp6,8,C,8_bit_temp|INVALID_BYTE,NONE,7,15,3,CAN Temp 7,Host Temp 7
56,minDownlink,hostCANTemp7,8,C,8_bit_temp|INVALID_BYTE,NONE,7,16,3,CAN Temp 8,Host Temp 8
57,minDownlink,hostTlm1,8,V,INT,NONE,10,10,3,Analog 1,Host Analog 1
58,minDownlink,hostTlm2,8,V,INT,NONE,10,11,3,Analog 2,Host Analog 2
59,minDownlink,hostTlm3,8,V,INT,NONE,10,12,3,Analog 3,Host Analog 3
60,minDownlink,hostTlm4,8,V,INT,NONE,10,13,3,Analog 4,Host Analog 4
61,minDownlink,minTimestampUptime,32,-,36,NONE,0,0,0,Min Last Chg Secs,Min Last Change Secs
62,minDownlink,minTimestampEpoch,16,-,TIMESTAMP minTimestampEpoch minTimestampUptime,Min Max Info,5,2,0,Min Last Change,Min Last Change Epoch
63,minDownlink,minmaxResetEpoch,16,-,TIMESTAMP minmaxResetEpoch minmaxResetSecs,Min Max Info,5,3,0,MinMax Reset Time,MinMax Reset Epoch
64,minDownlink,minmaxResetSecs,32,-,36,NONE,0,0,0,Reset Secs,MinMax Reset Secs
65,minDownlink,minCRCerror,8,-,36,Min Max Info,5,5,0,Min CRC Error Count,CRC Error for the min payload
66,minDownlink,Pad178,24,-,0,NONE,0,0,0,Filler3,-
